image_pair,distance,word_cosine_sim,response_cosine_sim
50_340,70,0.3907211838104774,0.05399492471560388
60_340,80,0.5778156866527037,0.0
70_340,90,0.446048171410461,0.028016590734026292
80_340,100,0.0,0.0
90_340,110,0.03208969123804186,0.0
340_dog,NA,0.03092417969726991,0.0
340_square,NA,0.005467483907339097,0.0
340_triangle,NA,0.03680039714602075,0.0
350_360,10,0.5099231986018804,0.27961639470054
40_350,50,0.6752894039541136,0.21223817998900443
50_350,60,0.4803844614152614,0.15378117130731137
60_350,70,0.563869415688347,0.0
70_350,80,0.4334347188115983,0.04559607525875533
80_350,90,0.0,0.0
90_350,100,0.0,0.0
350_dog,NA,0.0,0.0
350_square,NA,0.0,0.0
350_triangle,NA,0.03282985182371358,0.004141150664278677
40_360,40,0.43887201245108876,0.048795003647426664
50_360,50,0.22556657928456697,0.0
60_360,60,0.3014428426242321,0.0
70_360,70,0.30985915492957744,0.15724272550828775
80_360,80,0.0,0.0
90_360,90,0.019252140716412975,0.0
360_dog,NA,0.018552894593317087,0.0
360_square,NA,0.0032802051215759477,0.0
360_triangle,NA,0.016558738887969736,0.0
40_50,10,0.3721042037676253,0.03450327796711771
40_60,20,0.5635759629410775,0.0408248290463863
40_70,30,0.42790021213981155,0.03580574370197165
40_80,40,0.06069642006076914,0.0
40_90,50,0.04499212706658476,0.0
40_dog,NA,0.01445266448185754,0.0
40_square,NA,0.0025552726457511686,0.0
40_triangle,NA,0.029483934926770983,0.0
50_60,10,0.36917519226059214,0.0
50_70,20,0.4113272916365633,0.11118739749916517
50_80,30,0.014680505487867587,0.0
50_90,40,0.07254762501100116,0.0
50_dog,NA,0.0074906425415838356,0.0
50_square,NA,0.0,0.0
50_triangle,NA,0.013371023408270039,0.0
60_70,10,0.40694783754271335,0.08770580193070293
60_80,20,0.05002780094738025,0.07669649888473704
60_90,30,0.12361284651454937,0.048795003647426664
60_dog,NA,0.039707724724332476,0.0
60_square,NA,0.007020439929292772,0.0
60_triangle,NA,0.027845513595978807,0.0
70_80,10,0.07791603306039069,0.03363363969981562
70_90,20,0.1540171257313038,0.042796049251091296
70_dog,NA,0.037105789186634174,0.0
70_square,NA,0.006560410243151895,0.0
70_triangle,NA,0.042579614283350754,0.0
80_90,10,0.14910501299480675,0.14969623771302396
80_dog,NA,0.0,0.0
80_square,NA,0.018146220519527786,0.025901521064864003
80_triangle,NA,0.0,0.0
90_dog,NA,0.025359988555919588,0.0
90_square,NA,0.004483718911128787,0.0
90_triangle,NA,0.003233453307454979,0.0
dog_square,NA,0.004320868290419078,0.0
dog_triangle,NA,0.003116012877180026,0.0
square_triangle,NA,0.0011018400764594737,0.0
