image_pair,distance,word_cosine_sim,response_cosine_sim
80_280,160,0.2913074413855266,0.03781243226560475
90_280,170,0.22649380277697065,0.043339513868318406
280_dog,NA,0.032578068843689564,0.0
280_square,NA,0.2938906594948651,0.0
280_triangle,NA,0.028646080592935858,0.000744121102447495
30_290,100,0.8216034627448892,0.664100850599386
290_300,10,0.9197086388425691,0.8327602291506485
290_310,20,0.8943341119795524,0.6821597826173281
290_320,30,0.9028923311634797,0.7702660093616878
290_330,40,0.8862449181870784,0.7572332443213333
290_340,50,0.8913275413636,0.7508010683191342
290_350,60,0.8631327956788047,0.7502822265918901
290_360,70,0.8692641380554907,0.7436360026868829
40_290,110,0.7126708247729481,0.44000150563272816
50_290,120,0.5179468827470405,0.17410803032102382
60_290,130,0.44084084479914476,0.09277194165840999
70_290,140,0.42841358438699007,0.09414143551744686
80_290,150,0.25518020903412797,0.019031442722792263
90_290,160,0.1898618914168954,0.039877417165052435
290_dog,NA,0.02649238381781364,9.952667094113758e-05
290_square,NA,0.1781310176359346,7.109154581506148e-05
290_triangle,NA,0.03168029242435245,0.029415811364284186
30_300,90,0.8347852426398739,0.6090495662447053
30_310,80,0.8857544916431241,0.6404458595077941
30_320,70,0.8938371217304701,0.7959291392933646
30_330,60,0.885761427870763,0.8297279113461966
30_340,50,0.8945067216275197,0.8330712042471459
30_350,40,0.8700684174245286,0.8619927554645739
30_360,30,0.8907089265960434,0.8578468873806384
30_40,10,0.8800453227251365,0.6887875828297332
30_50,20,0.6976961044596266,0.37235596958825307
30_60,30,0.609190997448233,0.25491998453688103
30_70,40,0.5745867084820695,0.22575979471897634
30_80,50,0.3296194324140705,0.054513422892661256
30_90,60,0.2525538226484683,0.06516987163482563
30_dog,NA,0.02494042117375975,0.0
30_square,NA,0.01585236740147372,0.0
30_triangle,NA,0.006684877404788316,0.0001441467442140538
300_310,10,0.9231706557967752,0.7134502923976608
300_320,20,0.9264872851488436,0.7179988249680282
300_330,30,0.907309944186106,0.7067631029244225
300_340,40,0.9047918478620662,0.6974711209342733
300_350,50,0.878706365813194,0.6966657683897788
300_360,60,0.895695007272793,0.701711292085247
40_300,100,0.7477115263912975,0.42679026462273145
50_300,110,0.5347603776775727,0.16679541652493
60_300,120,0.47043436617973994,0.10183648673727909
70_300,130,0.4481704524442694,0.12256243728251884
80_300,140,0.2643827529472003,0.02886751345948129
90_300,150,0.20382713635440158,0.039617457307044496
300_dog,NA,0.025801030783292572,0.0
300_square,NA,0.09326458712663102,0.0
300_triangle,NA,0.01896138511109898,0.037487402640719585
310_320,10,0.958419183773053,0.7021927349211017
310_330,20,0.9355504493067424,0.7352806217499045
310_340,30,0.9417272484200964,0.7372090589026762
310_350,40,0.8864129669772539,0.7267874303912333
310_360,50,0.912921076694743,0.7537628514420115
40_310,90,0.825561637901813,0.47645561548989435
50_310,100,0.6137202769404587,0.17451742654923227
60_310,110,0.5260863059593218,0.0899041307155373
70_310,120,0.5309249720529444,0.14401728741478367
80_310,130,0.3110896498714322,0.032075014954979206
90_310,140,0.23379662006837665,0.04540286377093036
310_dog,NA,0.03003415817502424,0.0
310_square,NA,0.04412376591725797,0.0
310_triangle,NA,0.046124389442890976,0.0005470511906095791
320_330,10,0.9641976982171817,0.9088233555799947
320_340,20,0.9662152271958065,0.902625653871394
320_350,30,0.934138053308305,0.9022308211551938
320_360,40,0.9466130600627852,0.8915262622783707
40_320,80,0.7934261919632752,0.5405139504044127
50_320,90,0.5622530552560363,0.21530144651275096
60_320,100,0.4824561779455009,0.13692330514406867
70_320,110,0.47799535644566005,0.11400579182978528
80_320,120,0.2749015636014573,0.028372476522296096
90_320,130,0.2080362384329529,0.04312113574210248
320_dog,NA,0.024126928917019928,0.0
320_square,NA,0.015817619930407853,0.0
320_triangle,NA,0.030943635046656922,0.05574562955183443
330_340,10,0.9695330805798404,0.9366413368465186
330_350,20,0.9598417632408228,0.950964481030936
330_360,30,0.9698438544939876,0.9507193619054326
40_330,70,0.7724385301582627,0.5659265119536808
50_330,80,0.5257884432067054,0.22317455265020986
60_330,90,0.43184387123741275,0.11796145558619525
70_330,100,0.41792933850238134,0.12607750063277126
80_330,110,0.22106968571167737,0.01675306779862365
90_330,120,0.16261197764292973,0.03744366740905937
330_dog,NA,0.022035190087864562,0.0
330_square,NA,0.015240198444727765,0.0
330_triangle,NA,0.06322031023423828,0.04555801966558575
340_350,10,0.9624217604222862,0.9544221203558105
340_360,20,0.9720315266801124,0.9525684558074572
40_340,60,0.7855285871925526,0.5658556747805541
50_340,70,0.5331515966667718,0.22281902585448557
60_340,80,0.4398914377284623,0.1190569674218278
70_340,90,0.4238479689325887,0.11112975582178901
80_340,100,0.2211310085366036,0.006170175523422953
90_340,110,0.1647870029043182,0.031411805753356774
340_dog,NA,0.022242566051253874,0.0
340_square,NA,0.015420499240118209,0.0
340_triangle,NA,0.01677681452947281,0.00011692735056991853
350_360,10,0.986953587307776,0.9810534243996216
40_350,50,0.714497337330144,0.5889502909175676
50_350,60,0.4483805211440966,0.23296635491468706
60_350,70,0.3523247084617208,0.12499215500961855
70_350,80,0.3094180893183463,0.11792897766459093
80_350,90,0.1346385531707278,0.0039019170288621314
90_350,100,0.09681177305426918,0.028654435632590073
350_dog,NA,0.01642125442077825,0.0
350_square,NA,0.011126168934639392,0.0
350_triangle,NA,0.003842698498195423,0.0
40_360,40,0.7639425474492472,0.5972592686610102
50_360,50,0.4970983026123778,0.22529299074611164
60_360,60,0.3973075230234615,0.11359177223987085
70_360,70,0.3662756124952743,0.12589704219234574
80_360,80,0.16893374332142666,0.0049382716049382715
90_360,90,0.1211035712177031,0.028052889347854732
360_dog,NA,0.019542361950303806,0.0
360_square,NA,0.021831056732058235,0.015089488607856298
360_triangle,NA,0.004819995158776813,0.0
40_50,10,0.8389366373483897,0.6772009421105082
40_60,20,0.7293344601445741,0.5141978563638767
40_70,30,0.6878298977277341,0.32256677531838623
40_80,40,0.4032167002686643,0.13293835334712809
40_90,50,0.2884819633784152,0.07176851942009332
40_dog,NA,0.03230917517879684,0.0
40_square,NA,0.02057724972797744,0.0
40_triangle,NA,0.00794916958628799,0.0
50_60,10,0.8447342135593034,0.6650221247221735
50_70,20,0.7113389669240548,0.3493284968219933
50_80,30,0.4880173230296432,0.20704366405506777
50_90,40,0.33822506215485243,0.0789185229300633
50_dog,NA,0.029604669906176762,0.0
50_square,NA,0.07999490895335029,0.039233926173195266
50_triangle,NA,0.008859788178271735,0.0
60_70,10,0.755302717923225,0.3586058951050981
60_80,20,0.5452043162867408,0.21936000519964463
60_90,30,0.42532335988128284,0.1286220408253008
60_dog,NA,0.0262405851546911,0.0
60_square,NA,0.11114468931021677,0.0
60_triangle,NA,0.0069926973510526505,0.00011547116236640483
70_80,10,0.7020193920377882,0.4642218548301345
70_90,20,0.6108928792507186,0.45924405668125473
70_dog,NA,0.05527532269178699,0.0568849047005464
70_square,NA,0.04465072595226617,0.0
70_triangle,NA,0.036037066950588316,0.062013007420303114
80_90,10,0.9000259494087189,0.7897118293137073
80_dog,NA,0.022216549733545886,0.0
80_square,NA,0.05841851294491929,0.0
80_triangle,NA,0.006087920569622152,0.00018950409129536749
90_dog,NA,0.014580009897203376,0.0
90_square,NA,0.04606789952504298,0.0
90_triangle,NA,0.004160600567788456,0.00014118266282952494
dog_square,NA,0.0016478860923893354,0.0
dog_triangle,NA,0.0008325205787927005,0.0
square_triangle,NA,0.0008309905289631069,1.13262154506715e-05
